"productId","key","value"
"204","Công nghệ CPU","Core i7"
"204","Loại CPU","13650HX"
"204","Tốc độ CPU tối thiểu","0 Hãng không công bố"
"204","Tốc độ tối đa","4.9 GHz"
"204","Hãng (Card Oboard)","Intel"
"204","Model (Card Oboard)","UHD"
"204","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"204","Hãng (Card rời)","NVIDIA"
"204","Model (Card rời)","GeForce RTX 3050"
"204","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 6GB"
"204","Bộ nhớ","6 GB GDDR6"
"204","Hiệu suất AI (TOPS)","143"
"204","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"204","Loại RAM","DDR5"
"204","Tốc độ RAM","4800 MHz"
"204","Số khe cắm rời","2"
"204","Số khe RAM còn lại","1"
"204","Số RAM onboard","0"
"204","Hỗ trợ RAM tối đa","32 GB"
"204","Kiểu ổ cứng","SSD"
"204","Loại SSD","1 M.2 NVMe"
"204","Dung lượng SSD","512"
"204","Kích thước màn hình","15.6 inch"
"204","Công nghệ màn hình","Wide-Viewing Angle (WVA)"
"204","Độ phân giải","FHD (1920 x 1080)"
"204","Tần số quét","120"
"204","Tấm nền","WVA"
"204","Độ phủ màu","45% NTSC"
"204","Tỷ lệ màn hình","16:09"
"204","Cổng giao tiếp","3 USB 3.2 Gen 1 1 USB Type-C"
"204","Wifi","Wifi 6E"
"204","Bluetooth","v5.2"
"204","Webcam","HD Webcam (720p Webcam)"
"204","OS","Windows"
"204","Version","Windows 11 Home Single Language"
"204","Bảo mật","Mật khẩu Mở khóa vân tay"
"204","Kiểu bàn phím","Per-Key RGB Gaming Keyboard"
"204","Bàn phím số","Có"
"204","Đèn bàn phím","Có"
"204","Công nghệ đèn bàn phím","RGB 4 Zone"
"204","TouchPad","Multi-touch touchpad"
"204","Dung lượng pin","3 Cell"
"204","Power Supply","56"
"204","Phụ kiện trong hộp","Cáp Sạc"
"204","Kích thước","357.26 (W) x 274.52 (D) x 26.15 (H) mm"
"204","Trọng lượng sản phẩm","2.81 kg"
"204","Chất liệu","Nhựa"
"204","Xuất xứ","Trung Quốc"
"204","Thời điểm ra mắt","2024"
"204","Thời gian bảo hành","12 tháng"
"204","Màu sắc","Xám"
"205","Hãng CPU","Intel"
"205","Công nghệ CPU","Core i7"
"205","Loại CPU","13650HX"
"205","Tốc độ CPU tối thiểu","2.6"
"205","Tốc độ tối đa","4.9 GHz"
"205","Hãng (Card Oboard)","Intel"
"205","Model (Card Oboard)","UHD"
"205","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"205","Hãng (Card rời)","NVIDIA"
"205","Model (Card rời)","GeForce RTX 4060"
"205","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 4060 8GB"
"205","Bộ nhớ","8 GB GDDR6"
"205","Hiệu suất AI (TOPS)","233"
"205","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"205","Loại RAM","DDR5"
"205","Số khe cắm rời","2"
"205","Số khe RAM còn lại","1"
"205","Số RAM onboard","0"
"205","Hỗ trợ RAM tối đa","32 GB"
"205","Kiểu ổ cứng","SSD"
"205","Tổng số khe cắm SSD/HDD","2 x SSD M2 PCIe"
"205","Số khe SSD/HDD còn lại","1"
"205","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"205","Loại SSD","2 M.2 NVMe"
"205","Dung lượng SSD","1"
"205","Kích thước màn hình","16 inch"
"205","Công nghệ màn hình","IPS"
"205","Độ phân giải","2560 x 1600 Pixels"
"205","Tần số quét","240 Hz"
"205","Tấm nền","Đang cập nhật"
"205","Độ sáng","500 nits"
"205","Độ phủ màu","100% DCI-P3"
"205","Tỷ lệ màn hình","16:10"
"205","Độ tương phản","1200:1"
"205","Cổng giao tiếp","Cổng sạc: 1 RJ45 Gigabit Ethernet 1 Thunderbolt 4 1 USB 3.2 Gen 2 Type-C 2 USB 3.2 Gen 2 Type-A 1 HDMI 2.1 1 Jack 3.5 mm"
"205","Wifi","Wifi 6E"
"205","Bluetooth","v5.3"
"205","Webcam","HD Webcam (720p Webcam)"
"205","OS","Windows"
"205","Version","Windows 11 Home"
"205","Bảo mật","Mật khẩu"
"205","Kiểu bàn phím","Backlit Chiclet Keyboard"
"205","Bàn phím số","Có"
"205","Đèn bàn phím","LED"
"205","Công nghệ đèn bàn phím","RGB 4 Zone"
"205","Màu đèn LED","RGB"
"205","TouchPad","Multi-touch touchpad"
"205","Dung lượng pin","90 WHrs"
"205","Power Supply","280 W"
"205","Phụ kiện trong hộp","Sạc Balo Chuột"
"205","Kích thước","35.4 x 26.4 x 2.26 ~ 3.04 cm"
"205","Trọng lượng sản phẩm","2.5 kg"
"205","Chất liệu","Mặt lưng máy: Kim loại"
"205","P/N","90NR0C61-M015Z0"
"205","Xuất xứ","Trung Quốc"
"205","Thời điểm ra mắt","2024"
"205","Thời gian bảo hành","24 tháng"
"205","Màu sắc","Xám"
"206","Hãng CPU","Intel"
"206","Công nghệ CPU","Core Ultra 7"
"206","Loại CPU","155H"
"206","Tốc độ tối đa","4.8 GHz"
"206","Số nhân","16"
"206","Số luồng","18"
"206","Tích hợp NPU","Có"
"206","Hiệu suất xử lý AI của NPU (TOPS)","11"
"206","Hãng (Card Oboard)","Intel"
"206","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"206","Hãng (Card rời)","NVIDIA"
"206","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 4060 8GB"
"206","Hiệu suất AI (TOPS)","233"
"206","Dung lượng RAM","32 GB (1 thanh 32 GB)"
"206","Loại RAM","DDR5"
"206","Số khe cắm rời","0"
"206","Số khe RAM còn lại","0"
"206","Số RAM onboard","1"
"206","Hỗ trợ RAM tối đa","Không nâng cấp"
"206","Kiểu ổ cứng","SSD"
"206","Loại SSD","1 M.2 NVMe"
"206","Dung lượng SSD","1"
"206","Kích thước màn hình","14.5 inch"
"206","Công nghệ màn hình","True Black HDR 500"
"206","Độ phân giải","2880 x 1800 Pixels"
"206","Loại màn hình","OLED"
"206","Tần số quét","120 Hz"
"206","Tấm nền","Đang cập nhật"
"206","Độ sáng","400 nits"
"206","Độ phủ màu","100% DCI-P3"
"206","Cổng giao tiếp","2 USB Type-C 2 USB Type-A 1 HDMI 2.1 1 Jack 3.5 mm"
"206","Wifi","Wifi 6E"
"206","Bluetooth","v5.3"
"206","Webcam","Full HD Webcam (1080p Webcam)"
"206","OS","Windows"
"206","Version","Windows 11 Home Single Language"
"206","Bảo mật","Mật khẩu Mở khóa vân tay"
"206","Kiểu bàn phím","English International Backlit Keyboard"
"206","Bàn phím số","Không"
"206","Đèn bàn phím","Trắng"
"206","Công nghệ đèn bàn phím","Đơn sắc"
"206","TouchPad","Multi-touch touchpad"
"206","Loại PIN","Pin Li-ion"
"206","Dung lượng pin","76 Whr"
"206","Power Supply","100 W"
"206","Phụ kiện trong hộp","Cáp Sạc"
"206","Kích thước","322.79 (W) x 228.12 (D) x 17.9 (H) mm"
"206","Trọng lượng sản phẩm","1.5 kg"
"206","Chất liệu","Nhôm Nhựa"
"206","P/N","NX.KR8SV.003"
"206","Xuất xứ","Trung Quốc"
"206","Thời điểm ra mắt","2024"
"206","Thời gian bảo hành","12 tháng"
"206","Màu sắc","Xám"
"207","Hãng CPU","Intel"
"207","Công nghệ CPU","Core i9"
"207","Loại CPU","13900H"
"207","Tốc độ tối đa","5.4 GHz"
"207","Hãng (Card Oboard)","Intel"
"207","Model (Card Oboard)","UHD"
"207","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"207","Tên đầy đủ (Card rời)","NVIDIA Geforce RTX 4060 8GB GDDR6"
"207","Dung lượng RAM","16 GB"
"207","Loại RAM","DDR5"
"207","Số khe cắm rời","2"
"207","Số khe RAM còn lại","1"
"207","Số RAM onboard","0"
"207","Hỗ trợ RAM tối đa","64 GB"
"207","Kiểu ổ cứng","SSD"
"207","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 4TB (SSD M2 PCle)"
"207","Loại SSD","2 M.2 NVMe"
"207","Dung lượng SSD","512"
"207","Kích thước màn hình","15.6 inch"
"207","Công nghệ màn hình","Acer ComfyView LED-backlit"
"207","Độ phân giải","1920 x 1080 Pixels"
"207","Tần số quét","144 Hz"
"207","Tấm nền","IPS"
"207","Độ sáng","250 nits"
"207","Độ phủ màu","45% NTSC"
"207","Cổng giao tiếp","1 DC-in jack 1 RJ45 Gigabit Ethernet 1 Jack 3.5 mm 1 HDMI 2.1 3 USB Type-A 1 USB Type-C"
"207","Wifi","802.11 a/b/g/n/ac/ax"
"207","Bluetooth","v5.1"
"207","Webcam","HD Webcam (720p Webcam)"
"207","OS","Windows"
"207","Version","Windows 11 Home Single Language"
"207","Bảo mật","Mật khẩu"
"207","Kiểu bàn phím","English International Backlit Keyboard"
"207","Bàn phím số","Có"
"207","Đèn bàn phím","LED"
"207","TouchPad","Multi-touch touchpad"
"207","Loại PIN","Pin Li-ion"
"207","Dung lượng pin","4 Cell"
"207","Phụ kiện trong hộp","Cáp Sạc"
"207","Kích thước","362.3 x 239.89 x 22.9/26.9 mm"
"207","Trọng lượng sản phẩm","2.1 kg"
"207","Chất liệu","Nhựa ABS"
"207","P/N","NH.QQESV.009"
"207","Xuất xứ","Trung Quốc"
"207","Thời điểm ra mắt","2024"
"207","Thời gian bảo hành","24 tháng"
"207","Màu sắc","Đen"
"208","Hãng CPU","Intel"
"208","Công nghệ CPU","Core Ultra 9"
"208","Loại CPU","185H"
"208","Tốc độ tối đa","5.1 GHz"
"208","Hiệu suất xử lý AI của NPU (TOPS)","10"
"208","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"208","Tên đầy đủ (Card rời)","NVIDIA Geforce RTX 4060 8GB GDDR6"
"208","Hiệu suất AI (TOPS)","233"
"208","Dung lượng RAM","32 GB"
"208","Loại RAM","LPDDR5X"
"208","Số khe cắm rời","0"
"208","Số khe RAM còn lại","0"
"208","Số RAM onboard","1"
"208","Hỗ trợ RAM tối đa","32 GB"
"208","Kiểu ổ cứng","SSD"
"208","Loại SSD","1 M.2 NVMe"
"208","Dung lượng SSD","1"
"208","Kích thước màn hình","14.5 inch"
"208","Công nghệ màn hình","Acer ComfyView LED-backlit"
"208","Độ phân giải","3072 x 1920 Pixels"
"208","Tần số quét","165 Hz"
"208","Tấm nền","IPS"
"208","Độ sáng","400 nits"
"208","Độ phủ màu","100% DCI-P3"
"208","Tỷ lệ màn hình","16:10"
"208","Cổng giao tiếp","2 USB Type-C 3 USB Type-A 1 HDMI 2.1 1 MicroSD card reader 1 Jack 3.5 mm 1 DC-in jack"
"208","Wifi","Wifi 6E"
"208","Bluetooth","v5.1"
"208","Webcam","HD Webcam (720p Webcam)"
"208","OS","Windows"
"208","Version","Windows 11 Home Single Language"
"208","Bảo mật","Mật khẩu"
"208","Kiểu bàn phím","English International Backlit Keyboard"
"208","Bàn phím số","Không"
"208","Đèn bàn phím","Có"
"208","Công nghệ đèn bàn phím","RGB 3 Zone"
"208","TouchPad","Multi-touch touchpad"
"208","Phụ kiện trong hộp","Cáp Sạc"
"208","Kích thước","324.12 x 255.35 x 19.52/20.90 mm"
"208","Trọng lượng sản phẩm","1.9 kg"
"208","Chất liệu","Nhôm Aluminium Nhựa ABS"
"208","P/N","NH.QRPSV.001"
"208","Xuất xứ","Trung Quốc"
"208","Thời điểm ra mắt","01/2024"
"208","Thời gian bảo hành","24 tháng"
"208","Màu sắc","Đen"
"209","Hãng CPU","Intel"
"209","Công nghệ CPU","Core Ultra 7"
"209","Loại CPU","155U"
"209","Tốc độ CPU tối thiểu","1.7"
"209","Hiệu suất xử lý AI của NPU (TOPS)","10"
"209","Hãng (Card Oboard)","Intel"
"209","Model (Card Oboard)","UHD"
"209","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"209","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"209","Loại RAM","LPDDR5"
"209","Số khe cắm rời","0"
"209","Số khe RAM còn lại","0"
"209","Số RAM onboard","2"
"209","Hỗ trợ RAM tối đa","Không nâng cấp"
"209","Kiểu ổ cứng","SSD"
"209","Tổng số khe cắm SSD/HDD","1"
"209","Số khe SSD/HDD còn lại","0"
"209","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"209","Loại SSD","1 M.2 NVMe"
"209","Dung lượng SSD","1"
"209","Kích thước màn hình","14 inch"
"209","Công nghệ màn hình","OLED"
"209","Độ phân giải","2880 x 1800 Pixels Màn hình chính:"
"209","Loại màn hình","OLED"
"209","Tần số quét","120 Hz"
"209","Tấm nền","OLED"
"209","Độ phủ màu","100% DCI-P3"
"209","Tỷ lệ màn hình","16:10"
"209","Hỗ trợ cảm ứng","Có"
"209","Cổng giao tiếp","2 USB Type-A 1 HDMI 2.1 1 headphone/microphone combo 1 USB Type-C 1 Thunderbolt 4"
"209","Wifi","802.11 a/b/g/n/ac/ax"
"209","Bluetooth","v5.3"
"209","Webcam","5.0 MP"
"209","OS","Windows"
"209","Version","Windows 11 Home Single Language"
"209","Bảo mật","Mở khóa khuôn mặt"
"209","Kiểu bàn phím","6-row, multimedia Fn keys, numeric keypad"
"209","Bàn phím số","Không"
"209","Đèn bàn phím","LED"
"209","Công nghệ đèn bàn phím","Đơn sắc"
"209","Màu đèn LED","Trắng"
"209","TouchPad","Multi-touch touchpad"
"209","Dung lượng pin","59 Wh"
"209","Power Supply","65 W"
"209","Phụ kiện trong hộp","Dây cáp sạc Bút cảm ứng"
"209","Kích thước","31.33 x 21.89 x 1.69 cm"
"209","Trọng lượng sản phẩm","1.39 kg"
"209","Chất liệu","Vỏ máy: Nhôm"
"209","P/N","A19BXPA"
"209","Xuất xứ","Trung Quốc"
"209","Thời điểm ra mắt","06/2024"
"209","Thời gian bảo hành","12 tháng"
"209","Màu sắc","Xanh"
"210","Hãng CPU","Intel"
"210","Công nghệ CPU","Core i5"
"210","Loại CPU","1235U"
"210","Tốc độ CPU tối thiểu","0.9"
"210","Tốc độ tối đa","4.4 GHz"
"210","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"210","Dung lượng RAM","16 GB"
"210","Loại RAM","DDR4"
"210","Số khe cắm rời","0"
"210","Số khe RAM còn lại","0"
"210","Số RAM onboard","0"
"210","Hỗ trợ RAM tối đa","16 GB"
"210","Kiểu ổ cứng","SSD"
"210","Loại SSD","1 M.2 NVMe"
"210","Dung lượng SSD","512"
"210","Chuẩn M2","2230"
"210","Kích thước màn hình","15.6 inch"
"210","Công nghệ màn hình","Anti-Glare LED-Backlit Display"
"210","Độ phân giải","1920 x 1200 Pixels"
"210","Tần số quét","120 Hz"
"210","Tấm nền","WVA"
"210","Độ sáng","250 nits"
"210","Cổng giao tiếp","1 USB 2.0 2 USB 3.2 Gen 1 Type-A 1 HDMI 1 Audio Jack 2-in-1"
"210","Wifi","802.11 ax"
"210","Bluetooth","v5.2"
"210","Webcam","HD Webcam (720p Webcam)"
"210","OS","Windows"
"210","Version","Windows 11 Home Single Language"
"210","Phần mềm khác","Microsoft Office Home&Student 2021 vĩnh viễn"
"210","Bảo mật","Mật khẩu"
"210","Kiểu bàn phím","English International Non-backlit Keyboard"
"210","Bàn phím số","Có"
"210","Đèn bàn phím","Không"
"210","TouchPad","Touchpad supports four-finger gestures"
"210","Phụ kiện trong hộp","Adapter Dây nguồn"
"210","Kích thước","35.85 x 23.49 x 1.75 cm"
"210","Trọng lượng sản phẩm","1.9 kg"
"210","Chất liệu","Vỏ: Nhựa"
"210","P/N","N5I5011W1"
"210","Xuất xứ","Trung Quốc"
"210","Thời điểm ra mắt","2022"
"210","Thời gian bảo hành","12 tháng"
"210","Màu sắc","Đen"
"211","Hãng CPU","Apple"
"211","Công nghệ CPU","M3 Pro"
"211","Loại CPU","12-Core"
"211","Tốc độ CPU tối thiểu","2.3 Ghz"
"211","Hãng (Card Oboard)","Apple"
"211","Tên đầy đủ (Card onbroad)","Apple M3 Pro 18-core GPU"
"211","Dung lượng RAM","18 GB"
"211","Loại RAM","Hãng không công bố"
"211","Số khe cắm rời","0"
"211","Số khe RAM còn lại","0"
"211","Số RAM onboard","1"
"211","Hỗ trợ RAM tối đa","128GB"
"211","Kiểu ổ cứng","SSD"
"211","Loại SSD","1 Hãng không công bố"
"211","Dung lượng SSD","1"
"211","Kích thước màn hình","14.2 inch"
"211","Công nghệ màn hình","Liquid Retina XDR"
"211","Độ phân giải","3024 x 1964 Pixels"
"211","Tần số quét","120 Hz"
"211","Tấm nền","IPS"
"211","Độ sáng","1600 nit"
"211","Cổng giao tiếp","1 SD Card 3 Type C 1 HDMI Cổng sạc: Magsafe Charger Audio Jack: Jack 3.5 mm"
"211","Wifi","Wifi 6E"
"211","Bluetooth","v5.3"
"211","Webcam","Full HD Webcam (1080p Webcam)"
"211","Công nghệ âm thanh","Dolby Atmost"
"211","OS","macOS"
"211","Version","Sonoma"
"211","Bảo mật","Mở khóa bằng mật mã Mở khóa vân tay"
"211","Kiểu bàn phím","English International Backlit Keyboard"
"211","Bàn phím số","Không"
"211","Đèn bàn phím","Trắng"
"211","TouchPad","Multi-touch touchpad"
"211","Loại PIN","Lithium polymer"
"211","Dung lượng pin","22 Giờ"
"211","Phụ kiện trong hộp","Củ sạc Macbook Dây sạc Sách HDSD"
"211","Kích thước","1,55 x 31,26 x 22,12 cm"
"211","Trọng lượng sản phẩm","1.61 kg"
"211","Chất liệu","Khung máy: Nhôm nguyên khối"
"211","P/N","MRX43SA/A"
"211","Xuất xứ","Trung Quốc"
"211","Thời điểm ra mắt","10/2023"
"211","Thời gian bảo hành","12 tháng"
"211","Màu sắc","Đen"
"212","Hãng CPU","Apple"
"212","Công nghệ CPU","M3 Pro"
"212","Loại CPU","12-Core"
"212","Tốc độ CPU tối thiểu","2.3 Ghz"
"212","Hãng (Card Oboard)","Apple"
"212","Tên đầy đủ (Card onbroad)","Apple M3 Pro 18-core GPU"
"212","Dung lượng RAM","18 GB"
"212","Loại RAM","Hãng không công bố"
"212","Số khe cắm rời","0"
"212","Số khe RAM còn lại","0"
"212","Số RAM onboard","1"
"212","Hỗ trợ RAM tối đa","128GB"
"212","Kiểu ổ cứng","SSD"
"212","Loại SSD","1"
"212","Dung lượng SSD","512"
"212","Kích thước màn hình","16.2 inch"
"212","Công nghệ màn hình","Liquid Retina XDR"
"212","Độ phân giải","3456 x 2234 Pixels"
"212","Tần số quét","120 Hz"
"212","Tấm nền","IPS"
"212","Độ sáng","1600 nit"
"212","Cổng giao tiếp","1 SD Card 3 Type C 1 HDMI Cổng sạc: Magsafe Charger Audio Jack: Jack 3.5 mm"
"212","Wifi","Wifi 6E"
"212","Bluetooth","v5.3"
"212","Webcam","Full HD Webcam (1080p Webcam)"
"212","Công nghệ âm thanh","Dolby Atmost"
"212","OS","macOS"
"212","Version","Sonoma"
"212","Bảo mật","Mở khóa bằng mật mã Mở khóa vân tay"
"212","Kiểu bàn phím","English International Backlit Keyboard"
"212","Bàn phím số","Không"
"212","Đèn bàn phím","Trắng"
"212","TouchPad","Multi-touch touchpad"
"212","Loại PIN","Lithium polymer"
"212","Dung lượng pin","22 Giờ"
"212","Phụ kiện trong hộp","Củ sạc Macbook Dây sạc Sách HDSD"
"212","Kích thước","1,68 x 35,57 x 24,81 cm"
"212","Trọng lượng sản phẩm","2.14 kg"
"212","Chất liệu","Khung máy: Nhôm nguyên khối"
"212","P/N","MRW43SA/A"
"212","Xuất xứ","Trung Quốc"
"212","Thời điểm ra mắt","10/2023"
"212","Thời gian bảo hành","12 tháng"
"212","Màu sắc","Bạc"
"213","Hãng CPU","Intel"
"213","Công nghệ CPU","Ultra 7"
"213","Loại CPU","255H"
"213","Tốc độ CPU tối thiểu","2"
"213","Tốc độ tối đa","5.1 GHz"
"213","Số nhân","16"
"213","Số luồng","16"
"213","Bộ nhớ đệm","24 MB"
"213","Tích hợp NPU","Có"
"213","Hiệu suất xử lý AI của NPU (TOPS)","13"
"213","Hãng (Card Oboard)","Intel"
"213","Tên đầy đủ (Card onbroad)","Intel Arc Graphics"
"213","Dung lượng RAM","16 GB"
"213","Loại RAM","LPDDR5X"
"213","Số khe cắm rời","0"
"213","Số khe RAM còn lại","0"
"213","Số RAM onboard","1"
"213","Hỗ trợ RAM tối đa","Không nâng cấp"
"213","Kiểu ổ cứng","SSD"
"213","Tổng số khe cắm SSD/HDD","1"
"213","Số khe SSD/HDD còn lại","0"
"213","Dung lượng nâng cấp tối đa ổ cứng","Không hỗ trợ nâng cấp"
"213","Loại SSD","1 M.2 NVMe"
"213","Dung lượng SSD","512"
"213","Kích thước màn hình","14 inch"
"213","Công nghệ màn hình","OLED"
"213","Độ phân giải","2880 x 1800 Pixels"
"213","Loại màn hình","OLED"
"213","Tần số quét","120 Hz"
"213","Tấm nền","OLED"
"213","Độ phủ màu","100% DCI-P3"
"213","Tỷ lệ màn hình","16:10"
"213","Độ tương phản","1.000.000: 1"
"213","Cổng giao tiếp","Cổng sạc: 1 USB 3.2 Gen 1 Type-A 2 Thunderbolt 4 1 HDMI 2.1 1 Jack 3.5 mm"
"213","Wifi","Wifi 7 802.11 be"
"213","Bluetooth","v5.4"
"213","Webcam","1080P FHD IR Camera for Windows Hello"
"213","OS","Windows"
"213","Version","Windows 11 Home"
"213","Bảo mật","Mật khẩu"
"213","Kiểu bàn phím","Backlit Chiclet Keyboard"
"213","Bàn phím số","Không"
"213","Đèn bàn phím","LED"
"213","Màu đèn LED","Trắng"
"213","TouchPad","Multi-touch touchpad"
"213","Dung lượng pin","75 Wh"
"213","Power Supply","65 W"
"213","Phụ kiện trong hộp","Túi Sleeve Bộ sạc điện Sách HDSD"
"213","Kích thước","31.24 x 22.01 x 1.49 ~ 1.49 cm"
"213","Trọng lượng sản phẩm","1.28 kg"
"213","Chất liệu","Mặt lưng máy: Kim loại"
"213","P/N","90NB14W3-M00FN0"
"213","Xuất xứ","Trung Quốc"
"213","Thời điểm ra mắt","01/2023"
"213","Thời gian bảo hành","24 tháng"
"213","Màu sắc","Xanh"
"214","Hãng CPU","Intel"
"214","Công nghệ CPU","Core Ultra 7"
"214","Loại CPU","155H"
"214","Tốc độ CPU tối thiểu","1.4"
"214","Tốc độ tối đa","4.8 GHz"
"214","Số nhân","16"
"214","Số luồng","22"
"214","Bộ nhớ đệm","24 MB"
"214","Hiệu suất xử lý AI của NPU (TOPS)","10"
"214","Hãng (Card Oboard)","Intel"
"214","Model (Card Oboard)","ARC"
"214","Dung lượng RAM","32 GB (1 thanh 32 GB)"
"214","Loại RAM","LPDDR5"
"214","Tốc độ RAM","6400 MHz"
"214","Số khe cắm rời","0"
"214","Số khe RAM còn lại","0"
"214","Số RAM onboard","1"
"214","Hỗ trợ RAM tối đa","32 GB"
"214","Kiểu ổ cứng","SSD"
"214","Tổng số khe cắm SSD/HDD","1 x SSD M2 PCIe"
"214","Loại SSD","1 NVMe PCIe"
"214","Dung lượng SSD","1"
"214","Kích thước màn hình","13.3 inch"
"214","Công nghệ màn hình","OLED"
"214","Độ phân giải","2880 x 1800 Pixels"
"214","Tần số quét","60 Hz"
"214","Tấm nền","OLED"
"214","Độ phủ màu","100% DCI-P3"
"214","Cổng giao tiếp","1 USB 3.2 Gen 1 Type-A 1 MicroSD card reader 2 Thunderbolt 4 2 HDMI 2.1 1 MIC in"
"214","Wifi","Wifi 7"
"214","Bluetooth","v5.4"
"214","Webcam","Full HD Webcam (1080p Webcam)"
"214","OS","Windows"
"214","Version","Windows 11 Home Single Language"
"214","Bảo mật","Mở khóa vân tay"
"214","Kiểu bàn phím","Single Backlit Keyboard"
"214","Bàn phím số","Có"
"214","Đèn bàn phím","Có"
"214","Màu đèn LED","Trắng"
"214","TouchPad","Multi-touch touchpad"
"214","Dung lượng pin","75 Whr"
"214","Power Supply","65 W"
"214","Phụ kiện trong hộp","Bộ sạc điện Sách HDSD Túi đựng Chuột"
"214","Kích thước","299 x 210 x 16.9 mm"
"214","Trọng lượng sản phẩm","0.99 kg"
"214","Chất liệu","Kim loại Nhựa"
"214","Xuất xứ","Trung Quốc"
"214","Thời điểm ra mắt","2024"
"214","Thời gian bảo hành","24 tháng"
"214","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"214","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"214","Màu sắc","Xám"
"215","Hãng CPU","Intel"
"215","Công nghệ CPU","Core i7"
"215","Loại CPU","13620H"
"215","Tốc độ tối đa","4.9 GHz"
"215","Hãng (Card Oboard)","Intel"
"215","Model (Card Oboard)","UHD"
"215","Tên đầy đủ (Card onbroad)","Intel UHD Graphics"
"215","Hãng (Card rời)","NVIDIA"
"215","Model (Card rời)","GeForce RTX 3050"
"215","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 3050 6GB"
"215","Hiệu suất AI (TOPS)","143"
"215","Dung lượng RAM","16 GB"
"215","Loại RAM","DDR5"
"215","Số khe cắm rời","2"
"215","Số khe RAM còn lại","1"
"215","Số RAM onboard","0"
"215","Hỗ trợ RAM tối đa","64 GB"
"215","Kiểu ổ cứng","SSD"
"215","Tổng số khe cắm SSD/HDD","2"
"215","Số khe SSD/HDD còn lại","1"
"215","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 4TB (SSD M2 PCle)"
"215","Loại SSD","NVMe PCIe"
"215","Dung lượng SSD","512"
"215","Kích thước màn hình","15.6 inch"
"215","Công nghệ màn hình","Acer ComfyView LED-backlit"
"215","Độ phân giải","1920 x 1080 Pixels"
"215","Tần số quét","180 Hz"
"215","Tấm nền","IPS"
"215","Độ sáng","250 nits"
"215","Độ phủ màu","45% NTSC"
"215","Tỷ lệ màn hình","16:09"
"215","Cổng giao tiếp","1 DC-in jack 1 RJ45 Gigabit Ethernet 1 Jack 3.5 mm 1 HDMI 2.1 3 USB Type-A 1 USB Type-C"
"215","Wifi","802.11 a/b/g/n/ac/ax"
"215","Bluetooth","v5.1"
"215","Webcam","720P HD camera"
"215","OS","Windows"
"215","Version","Windows 11 Home"
"215","Bảo mật","Mở khóa vân tay Mật khẩu"
"215","Kiểu bàn phím","English International Backlit Keyboard"
"215","Bàn phím số","Có"
"215","Đèn bàn phím","Có"
"215","TouchPad","Multi-touch touchpad"
"215","Loại PIN","Pin Li-ion"
"215","Dung lượng pin","4 Cell"
"215","Phụ kiện trong hộp","Sạc Cáp"
"215","Kích thước","362.3 x 239.89x 22.9/26.9 mm"
"215","Trọng lượng sản phẩm","2.1 kg"
"215","Tản nhiệt","2 quạt"
"215","Chất liệu","Nhựa ABS"
"215","P/N","NH.QN9SV.00C"
"215","Xuất xứ","Trung Quốc"
"215","Thời điểm ra mắt","2024"
"215","Thời gian bảo hành","24 tháng"
"215","Màu sắc","Đen"
"216","Hãng CPU","Intel"
"216","Công nghệ CPU","Core Ultra 5"
"216","Loại CPU","226V"
"216","Tốc độ tối đa","4.5 GHz"
"216","Hiệu suất xử lý AI của NPU (TOPS)","40"
"216","Hãng (Card Oboard)","Intel"
"216","Tên đầy đủ (Card onbroad)","Intel Arc Graphics 130V"
"216","Hiệu suất AI (TOPS)","53"
"216","Dung lượng RAM","16 GB (1 thanh 16 GB)"
"216","Loại RAM","DDR5"
"216","Tốc độ RAM","8533 MHz"
"216","Số khe cắm rời","0"
"216","Số khe RAM còn lại","0"
"216","Số RAM onboard","1"
"216","Hỗ trợ RAM tối đa","16 GB"
"216","Kiểu ổ cứng","SSD"
"216","Tổng số khe cắm SSD/HDD","1 SSD"
"216","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"216","Loại SSD","NVMe PCIe"
"216","Dung lượng SSD","1"
